id_postulante,Escuela,Apto,Puntaje
x5438808,ODONTOLOGIA,NO,1892.688
y0764846,ODONTOLOGIA,NO,1898.79
z3963687,ODONTOLOGIA,NO,1907.67
x0185012,ODONTOLOGIA,NO,1908.352
y3701093,ODONTOLOGIA,NO,1909.61
z2788173,ODONTOLOGIA,NO,1928.34
x4178509,ODONTOLOGIA,NO,1932.022
y5400713,ODONTOLOGIA,SI,1978.112
z3643657,ODONTOLOGIA,SI,1997.714
x3298614,ODONTOLOGIA,SI,2032.83
y4658999,ODONTOLOGIA,SI,2038.2
z0060441,ODONTOLOGIA,SI,2061.98
x7128154,ODONTOLOGIA,SI,2065.08
y3930000,ODONTOLOGIA,SI,2082.74
z1655661,ODONTOLOGIA,SI,2097.98
x0757037,ODONTOLOGIA,SI,2098.112
y5385389,ODONTOLOGIA,SI,2099
z3303565,ODONTOLOGIA,SI,2125.102
x1477937,ODONTOLOGIA,SI,2161.13
y5613406,ODONTOLOGIA,SI,2230.61
z4600906,ODONTOLOGIA,SI,2252.38
x2144306,ODONTOLOGIA,SI,2264.39
y0850709,ODONTOLOGIA,SI,2283.732
z1917599,ODONTOLOGIA,SI,2319.54
x5667241,ODONTOLOGIA,SI,2539.31
y2785095,ODONTOLOGIA,SI,2551.186
z0456199,ODONTOLOGIA,SI,2655.84
x0850659,ODONTOLOGIA,SI,2658.87
y3445261,SOCIOLOGIA,NO,768.272
z7043666,SOCIOLOGIA,NO,786.99
x4276753,SOCIOLOGIA,NO,833.164
y3856631,SOCIOLOGIA,NO,982.03
z4413125,SOCIOLOGIA,NO,985.74
x1348748,SOCIOLOGIA,NO,992.004
y1933748,SOCIOLOGIA,NO,1016.85
z4204625,SOCIOLOGIA,NO,1022.23
x1348445,SOCIOLOGIA,NO,1022.908
y6075347,SOCIOLOGIA,NO,1068.18
z4120731,SOCIOLOGIA,NO,1087.496
x5093335,SOCIOLOGIA,NO,1099.25
y3776021,SOCIOLOGIA,NO,1105.93
z1348747,SOCIOLOGIA,NO,1121.88
x5285548,SOCIOLOGIA,NO,1127.57
y1953640,SOCIOLOGIA,NO,1219.678
z4504525,SOCIOLOGIA,NO,1232.53
x6665051,SOCIOLOGIA,NO,1249.64
y2358903,SOCIOLOGIA,NO,1281.792
z3384140,SOCIOLOGIA,NO,1287.956
x3818581,SOCIOLOGIA,NO,1299.908
y0871518,SOCIOLOGIA,NO,1302.76
z1749520,SOCIOLOGIA,NO,1314.09
x7492052,SOCIOLOGIA,NO,1390.91
y4497972,SOCIOLOGIA,NO,1412.54
z7289004,SOCIOLOGIA,NO,1414.96
x5218807,SOCIOLOGIA,NO,1419.96
y7676460,SOCIOLOGIA,NO,1438.674
z3651642,SOCIOLOGIA,NO,1442.57
x4357576,SOCIOLOGIA,NO,1443.02
y7387791,SOCIOLOGIA,NO,1449.33
z0342873,SOCIOLOGIA,NO,1457.53
x0759121,SOCIOLOGIA,NO,1457.59
y5571862,SOCIOLOGIA,NO,1459.94
z5490445,SOCIOLOGIA,NO,1467.57
x5820376,SOCIOLOGIA,NO,1475.6
y6650999,SOCIOLOGIA,NO,1497.65
z3385804,SOCIOLOGIA,NO,1504.07
x4958837,SOCIOLOGIA,NO,1505.56
y3444488,SOCIOLOGIA,NO,1514.49
z6931836,SOCIOLOGIA,NO,1537.33
x1267213,SOCIOLOGIA,NO,1552.43
y7128668,SOCIOLOGIA,NO,1559.08
z4660446,SOCIOLOGIA,NO,1562.07
x5360172,SOCIOLOGIA,NO,1571.602
y3820035,SOCIOLOGIA,NO,1576.57
z2228993,SOCIOLOGIA,NO,1608.94
x5280208,SOCIOLOGIA,NO,1617.08
y2883410,SOCIOLOGIA,NO,1642.51
z7143275,SOCIOLOGIA,NO,1644.712
x3651533,SOCIOLOGIA,NO,1649.14
y6208030,SOCIOLOGIA,NO,1663.024
z6774101,SOCIOLOGIA,NO,1687.78
x5676752,SOCIOLOGIA,NO,1687.91
y0865824,SOCIOLOGIA,NO,1690.802
z7393373,SOCIOLOGIA,NO,1695.98
x3351239,SOCIOLOGIA,NO,1703.64
y4412669,SOCIOLOGIA,SI,1708.64
z5609709,SOCIOLOGIA,SI,1728.234
x6452185,SOCIOLOGIA,SI,1753.64
y3321747,SOCIOLOGIA,SI,1767.99
z1016572,SOCIOLOGIA,SI,1775.334
x3327449,SOCIOLOGIA,SI,1777.97
y0068740,SOCIOLOGIA,SI,1781.47
z0764905,SOCIOLOGIA,SI,1785.258
x0758560,SOCIOLOGIA,SI,1790.654
y5571317,SOCIOLOGIA,SI,1833.47
z4136142,SOCIOLOGIA,SI,1837.212
x6253491,SOCIOLOGIA,SI,1844.11
y7288597,SOCIOLOGIA,SI,1852.79
z4538727,SOCIOLOGIA,SI,1876.81
x2088937,SOCIOLOGIA,SI,1887.29
y3899157,SOCIOLOGIA,SI,1901.44
z5981162,SOCIOLOGIA,SI,1949.67
x5473499,SOCIOLOGIA,SI,1982.12
y1000741,SOCIOLOGIA,SI,2030.96
z1734807,SOCIOLOGIA,SI,2096.25
x1461161,SOCIOLOGIA,SI,2151.764
y3361403,SOCIOLOGIA,SI,2322.386
y6735194,TURISMO,NO,731.89
z5657369,TURISMO,NO,763.34
x5944720,TURISMO,NO,920.298
y5517860,TURISMO,NO,950.09
z4723979,TURISMO,NO,952.09
x3643219,TURISMO,NO,1066.23
y0176400,TURISMO,NO,1077.82
z1547558,TURISMO,NO,1101.03
x4228685,TURISMO,NO,1113.71
y5782630,TURISMO,NO,1137.2
z4242036,TURISMO,NO,1209.91
x5697512,TURISMO,NO,1214.084
y6920471,TURISMO,NO,1248.178
z4938654,TURISMO,NO,1267.45
x6950734,TURISMO,NO,1287.458
y3044162,TURISMO,NO,1292.62
z1349004,TURISMO,NO,1302.66
x3705983,TURISMO,NO,1326.93
y6959931,TURISMO,NO,1466.05
z4527403,TURISMO,NO,1482.83
x1499720,TURISMO,NO,1503.94
y6849039,TURISMO,NO,1504.67
z4244875,TURISMO,NO,1516.94
x7347278,TURISMO,NO,1539.35
y5904771,TURISMO,NO,1547.71
z6465909,TURISMO,SI,1572.772
x6436886,TURISMO,SI,1579.53
y3450920,TURISMO,SI,1603.93
z6019693,TURISMO,SI,1611.022
x4405912,TURISMO,SI,1625.96
y4429543,TURISMO,SI,1647.65
z5876517,TURISMO,SI,1680.61
x2077387,TURISMO,SI,1680.704
y3742841,TURISMO,SI,1682.128
z6083242,TURISMO,SI,1685.29
x1461930,TURISMO,SI,1713.74
y534073,TURISMO,SI,1717.69
z1525274,TURISMO,SI,1732.02
x2051621,TURISMO,SI,1757.12
y4359883,TURISMO,SI,1759.73
z6690057,TURISMO,SI,1815.18
x3321655,TURISMO,SI,1815.52
y0899454,TURISMO,SI,1817.214
z5865020,TURISMO,SI,1834.32
x5494385,TURISMO,SI,1901.92
y1349052,TURISMO,SI,1940
z1608448,TURISMO,SI,1962.34
x0908660,PSICOLOGIA,NO,599.19
y4164392,PSICOLOGIA,NO,623.456
z7328045,PSICOLOGIA,NO,745.18
x2220573,PSICOLOGIA,NO,756.146
y2612698,PSICOLOGIA,NO,764.858
z2968718,PSICOLOGIA,NO,866.192
x1450513,PSICOLOGIA,NO,874.22
y6249204,PSICOLOGIA,NO,892.602
z0655346,PSICOLOGIA,NO,894.07
x3895249,PSICOLOGIA,NO,904.386
y5523044,PSICOLOGIA,NO,910.34
z1036516,PSICOLOGIA,NO,917.562
x0536227,PSICOLOGIA,NO,935.17
y0509496,PSICOLOGIA,NO,945.85
z6446693,PSICOLOGIA,NO,978.704
x0850209,PSICOLOGIA,NO,981.44
y4836245,PSICOLOGIA,NO,988.14
z0983680,PSICOLOGIA,NO,1007.88
x0850656,PSICOLOGIA,NO,1027.894
y7044072,PSICOLOGIA,NO,1051.234
z9707323,PSICOLOGIA,NO,1075.694
x4406503,PSICOLOGIA,NO,1076.37
y4151833,PSICOLOGIA,NO,1081.19
z4531539,PSICOLOGIA,NO,1087.11
x1617568,PSICOLOGIA,NO,1101.13
y0759169,PSICOLOGIA,NO,1103.15
z6040795,PSICOLOGIA,NO,1104.158
x6647597,PSICOLOGIA,NO,1107.66
y3432085,PSICOLOGIA,NO,1121.01
z4164448,PSICOLOGIA,NO,1138.23
x6044800,PSICOLOGIA,NO,1138.94
y3021160,PSICOLOGIA,NO,1139.42
z1479992,PSICOLOGIA,NO,1141.5
x3430388,PSICOLOGIA,NO,1149.46
y3821095,PSICOLOGIA,NO,1154.1
z7046924,PSICOLOGIA,NO,1154.42
x3439064,PSICOLOGIA,NO,1155.266
y6009984,PSICOLOGIA,NO,1158.13
z0765334,PSICOLOGIA,NO,1158.29
x8885241,PSICOLOGIA,NO,1162.94
y4702592,PSICOLOGIA,NO,1163.05
z5785953,PSICOLOGIA,NO,1166.59
x6190356,PSICOLOGIA,NO,1169.98
y0452960,PSICOLOGIA,NO,1172.35
z4373407,PSICOLOGIA,NO,1172.57
x0609139,PSICOLOGIA,NO,1181.7
y3384137,PSICOLOGIA,NO,1182.08
z5514402,PSICOLOGIA,NO,1187.95
x3805060,PSICOLOGIA,NO,1192.602
y7497131,PSICOLOGIA,NO,1192.81
z4532510,PSICOLOGIA,NO,1193.61
x3815309,PSICOLOGIA,NO,1197.664
y4348191,PSICOLOGIA,NO,1198.62
z0758873,PSICOLOGIA,NO,1203.31
x1773704,PSICOLOGIA,NO,1212.21
y6675224,PSICOLOGIA,NO,1213.47
z0592258,PSICOLOGIA,NO,1218.04
x0908417,PSICOLOGIA,NO,1220.964
y5228822,PSICOLOGIA,NO,1229.94
z1468602,PSICOLOGIA,NO,1232.31
x4912800,PSICOLOGIA,NO,1235.79
y5764824,PSICOLOGIA,NO,1235.84
z5803551,PSICOLOGIA,NO,1235.88
x3313874,PSICOLOGIA,NO,1240.39
y0758863,PSICOLOGIA,NO,1240.52
z4701096,PSICOLOGIA,NO,1241.778
x0442952,PSICOLOGIA,NO,1245.34
y3965066,PSICOLOGIA,NO,1247.81
z2080073,PSICOLOGIA,NO,1253.368
x5663920,PSICOLOGIA,NO,1257.71
y1349065,PSICOLOGIA,NO,1258.16
z5791154,PSICOLOGIA,NO,1258.76
x1627299,PSICOLOGIA,NO,1259.36
y3768832,PSICOLOGIA,NO,1260.994
z0957348,PSICOLOGIA,NO,1262.732
x3744878,PSICOLOGIA,NO,1266.99
y1205113,PSICOLOGIA,NO,1272.952
z3591244,PSICOLOGIA,NO,1278.584
x0982825,PSICOLOGIA,NO,1280.74
y0066293,PSICOLOGIA,NO,1281.934
z6597821,PSICOLOGIA,NO,1285.524
x3452911,PSICOLOGIA,NO,1294.99
y3638546,PSICOLOGIA,NO,1297.59
z6758732,PSICOLOGIA,NO,1297.85
x1063560,PSICOLOGIA,NO,1298.448
y6015768,PSICOLOGIA,NO,1309.6
z5476068,PSICOLOGIA,NO,1329.03
x6698563,PSICOLOGIA,NO,1342.27
y3517517,PSICOLOGIA,NO,1346.35
z0068013,PSICOLOGIA,NO,1348.236
x4701106,PSICOLOGIA,NO,1354.75
y2047776,PSICOLOGIA,NO,1360.122
z5103691,PSICOLOGIA,NO,1372.74
x0970515,PSICOLOGIA,NO,1375.53
y4452868,PSICOLOGIA,NO,1375.96
z0759016,PSICOLOGIA,NO,1378.57
x3892289,PSICOLOGIA,NO,1379.14
y7434674,PSICOLOGIA,NO,1382.45
z5484664,PSICOLOGIA,NO,1382.46
x2621711,PSICOLOGIA,NO,1391.13
y0665440,PSICOLOGIA,NO,1391.73
z6229813,PSICOLOGIA,NO,1409.51
x6969984,PSICOLOGIA,NO,1413.1
y1001024,PSICOLOGIA,NO,1414.9
z3758812,PSICOLOGIA,NO,1424.41
x1372356,PSICOLOGIA,NO,1425.976
y5873843,PSICOLOGIA,NO,1426.02
z4163883,PSICOLOGIA,NO,1426.28
x4765180,PSICOLOGIA,NO,1428.32
y1063558,PSICOLOGIA,NO,1428.93
z3272348,PSICOLOGIA,NO,1433.856
x4226513,PSICOLOGIA,NO,1435.748
y1851462,PSICOLOGIA,NO,1441.58
z5998694,PSICOLOGIA,NO,1441.81
x1949997,PSICOLOGIA,NO,1443.57
y2810389,PSICOLOGIA,NO,1447.96
z4289175,PSICOLOGIA,NO,1448.05
x4704466,PSICOLOGIA,NO,1451.38
y4150611,PSICOLOGIA,NO,1461.28
z6609433,PSICOLOGIA,NO,1463.58
x5494234,PSICOLOGIA,NO,1463.72
y7679021,PSICOLOGIA,NO,1464.702
z2195055,PSICOLOGIA,NO,1466.63
x4644911,PSICOLOGIA,NO,1467.67
y6784808,PSICOLOGIA,NO,1470.48
z2442001,PSICOLOGIA,NO,1485.774
x3450203,PSICOLOGIA,NO,1489.168
y3987227,PSICOLOGIA,NO,1495.16
z0850691,PSICOLOGIA,NO,1495.77
x0759039,PSICOLOGIA,NO,1503.138
y5981520,PSICOLOGIA,NO,1503.97
z3705990,PSICOLOGIA,NO,1508.59
x0106328,PSICOLOGIA,NO,1511.136
y0178411,PSICOLOGIA,NO,1514.91
z4592544,PSICOLOGIA,NO,1516.962
x5670622,PSICOLOGIA,NO,1517.57
y6362417,PSICOLOGIA,NO,1525.73
z0180903,PSICOLOGIA,NO,1531.82
x1427087,PSICOLOGIA,NO,1535.93
y5136177,PSICOLOGIA,NO,1539.044
z3476885,PSICOLOGIA,NO,1539.28
x5738025,PSICOLOGIA,NO,1541.994
y5784673,PSICOLOGIA,NO,1543.62
z4094316,PSICOLOGIA,NO,1544.33
x3447123,PSICOLOGIA,NO,1547.558
y5237030,PSICOLOGIA,NO,1550.52
z1917598,PSICOLOGIA,NO,1559.39
x4059610,PSICOLOGIA,NO,1578.49
y3744779,PSICOLOGIA,NO,1587.59
z3638387,PSICOLOGIA,NO,1587.89
x6521301,PSICOLOGIA,NO,1594.33
y1584250,PSICOLOGIA,NO,1597.42
z5856700,PSICOLOGIA,NO,1598.784
x0983131,PSICOLOGIA,NO,1618.74
y4394404,PSICOLOGIA,NO,1623.94
z1000422,PSICOLOGIA,NO,1628.116
x1134721,PSICOLOGIA,NO,1628.83
y0749362,PSICOLOGIA,NO,1630.3
z1309450,PSICOLOGIA,NO,1632.46
x0758866,PSICOLOGIA,NO,1642.53
y5493207,PSICOLOGIA,NO,1644.05
z3812140,PSICOLOGIA,NO,1644.35
x1627406,PSICOLOGIA,NO,1646.476
y0338100,PSICOLOGIA,NO,1651.73
z1505545,PSICOLOGIA,NO,1655.02
x5709658,PSICOLOGIA,NO,1656.73
y4227443,PSICOLOGIA,NO,1659.37
z5851365,PSICOLOGIA,NO,1660.52
x0759281,PSICOLOGIA,NO,1663.97
y2555039,PSICOLOGIA,NO,1664.298
z3053238,PSICOLOGIA,NO,1668.02
x0067754,PSICOLOGIA,NO,1669.42
y4388785,PSICOLOGIA,NO,1673.78
z7219183,PSICOLOGIA,NO,1674.74
x6919094,PSICOLOGIA,NO,1676.57
y0604045,PSICOLOGIA,NO,1683.178
z3513770,PSICOLOGIA,NO,1691.9
x4701040,PSICOLOGIA,NO,1694.89
y7209245,PSICOLOGIA,NO,1697.06
z0983204,PSICOLOGIA,NO,1701.948
x5238185,PSICOLOGIA,NO,1702.82
y0018158,PSICOLOGIA,NO,1703.992
z4802306,PSICOLOGIA,NO,1711.99
x3264816,PSICOLOGIA,NO,1714.322
y4538384,PSICOLOGIA,NO,1721.06
z2425421,PSICOLOGIA,NO,1722.53
x1529597,PSICOLOGIA,NO,1731.86
y1348571,PSICOLOGIA,NO,1737.75
z4780665,PSICOLOGIA,NO,1746.23
x1348458,PSICOLOGIA,NO,1751.73
y7688922,PSICOLOGIA,NO,1752.534
z0982824,PSICOLOGIA,NO,1763.09
x5352845,PSICOLOGIA,NO,1772.18
y5922142,PSICOLOGIA,NO,1779.84
z2093149,PSICOLOGIA,NO,1788.92
x5378909,PSICOLOGIA,NO,1790.6
y3367569,PSICOLOGIA,NO,1799.054
z2144871,PSICOLOGIA,NO,1818.84
x6055883,PSICOLOGIA,SI,1848.9
y3118450,PSICOLOGIA,SI,1868.034
z4888945,PSICOLOGIA,SI,1895.91
x7673452,PSICOLOGIA,SI,1900.858
y1374920,PSICOLOGIA,SI,1902.78
z1397754,PSICOLOGIA,SI,1920.82
x3607910,PSICOLOGIA,SI,1950
y0983258,PSICOLOGIA,SI,1959.1
z3266623,PSICOLOGIA,SI,1985.098
x0758909,PSICOLOGIA,SI,2071.698
y1854223,PSICOLOGIA,SI,2076.2
z2925957,PSICOLOGIA,SI,2124.6
x0850327,PSICOLOGIA,SI,2141.424
y2143921,PSICOLOGIA,SI,2203.75
z5444644,PSICOLOGIA,SI,2251.42
x3697350,PSICOLOGIA,SI,2291.38
y3148378,PSICOLOGIA,SI,2322.09
z1864661,PSICOLOGIA,SI,2337.33
